AKT1 CCNA1 CTNNB1 E2F1 GRB2 MAPK1 MAPK14 MAPK8 MDM2 PDK1 SMAD7 SRC TSC1 up down total
pert_891335 nochange up down down down up nochange up down down nochange down up 4 6 10
pert_891407 nochange up down down down up nochange up nochange down down down up 4 6 10
pert_891581 nochange up down down down up up down down down nochange nochange up 4 6 10
pert_891599 nochange up down down down up up down down nochange down nochange up 4 6 10
pert_891605 nochange up down down down up up down down nochange nochange down up 4 6 10
pert_891617 nochange up down down down up up down down nochange up nochange up 5 5 10
pert_891653 nochange up down down down up up down nochange down down nochange up 4 6 10
pert_891659 nochange up down down down up up down nochange down nochange down up 4 6 10
pert_891671 nochange up down down down up up down nochange down up nochange up 5 5 10
pert_891677 nochange up down down down up up down nochange nochange down down up 4 6 10
pert_891695 nochange up down down down up up down nochange nochange up down up 5 5 10
pert_891713 nochange up down down down up up down nochange up nochange down up 5 5 10
pert_891815 nochange up down down down up up nochange down down down nochange up 4 6 10
pert_891821 nochange up down down down up up nochange down down nochange down up 4 6 10
pert_891833 nochange up down down down up up nochange down down up nochange up 5 5 10
pert_891839 nochange up down down down up up nochange down nochange down down up 4 6 10
pert_891857 nochange up down down down up up nochange down nochange up down up 5 5 10
pert_891875 nochange up down down down up up nochange down up nochange down up 5 5 10
pert_891893 nochange up down down down up up nochange nochange down down down up 4 6 10
pert_891911 nochange up down down down up up nochange nochange down up down up 5 5 10
pert_891947 nochange up down down down up up nochange nochange up down down up 5 5 10
pert_891965 nochange up down down down up up nochange nochange up up down up 6 4 10
pert_892091 nochange up down down down up up up down nochange nochange down up 5 5 10
pert_892145 nochange up down down down up up up nochange down nochange down up 5 5 10
pert_892163 nochange up down down down up up up nochange nochange down down up 5 5 10
pert_892181 nochange up down down down up up up nochange nochange up down up 6 4 10
pert_892199 nochange up down down down up up up nochange up nochange down up 6 4 10
pert_893027 nochange up down down nochange down nochange down down down down down up 2 8 10
pert_893081 nochange up down down nochange down nochange down down up down down up 3 7 10
pert_893755 nochange up down down nochange down up down down down down down nochange 2 8 10
pert_893763 nochange up down down nochange down up down down down nochange down down 2 8 10
pert_893773 nochange up down down nochange down up down down down up down nochange 3 7 10
pert_893781 nochange up down down nochange down up down down nochange down down down 2 8 10
pert_893799 nochange up down down nochange down up down down nochange up down down 3 7 10
pert_893809 nochange up down down nochange down up down down up down down nochange 3 7 10
pert_893817 nochange up down down nochange down up down down up nochange down down 3 7 10
pert_893827 nochange up down down nochange down up down down up up down nochange 4 6 10
pert_893835 nochange up down down nochange down up down nochange down down down down 2 8 10
pert_893853 nochange up down down nochange down up down nochange down up down down 3 7 10
pert_893889 nochange up down down nochange down up down nochange up down down down 3 7 10
pert_893907 nochange up down down nochange down up down nochange up up down down 4 6 10
pert_893997 nochange up down down nochange down up nochange down down down down down 2 8 10
pert_894015 nochange up down down nochange down up nochange down down up down down 3 7 10
pert_894051 nochange up down down nochange down up nochange down up down down down 3 7 10
pert_894069 nochange up down down nochange down up nochange down up up down down 4 6 10
pert_895941 nochange up down down nochange nochange up down down down down down down 2 8 10
pert_895943 nochange up down down nochange nochange up down down down down down up 3 7 10
pert_895959 nochange up down down nochange nochange up down down down up down down 3 7 10
pert_895961 nochange up down down nochange nochange up down down down up down up 4 6 10
pert_895995 nochange up down down nochange nochange up down down up down down down 3 7 10
pert_895997 nochange up down down nochange nochange up down down up down down up 4 6 10
pert_896013 nochange up down down nochange nochange up down down up up down down 4 6 10
pert_896015 nochange up down down nochange nochange up down down up up down up 5 5 10
pert_897401 nochange up down down nochange up nochange down down down down down up 3 7 10
pert_897887 nochange up down down nochange up nochange up down down down down up 4 6 10
pert_898139 nochange up down down nochange up up down down down nochange down up 4 6 10
pert_898157 nochange up down down nochange up up down down nochange down down up 4 6 10
pert_898175 nochange up down down nochange up up down down nochange up down up 5 5 10
pert_898193 nochange up down down nochange up up down down up nochange down up 5 5 10
pert_898211 nochange up down down nochange up up down nochange down down down up 4 6 10
pert_898229 nochange up down down nochange up up down nochange down up down up 5 5 10
pert_898265 nochange up down down nochange up up down nochange up down down up 5 5 10
pert_898373 nochange up down down nochange up up nochange down down down down up 4 6 10
pert_898391 nochange up down down nochange up up nochange down down up down up 5 5 10
pert_898427 nochange up down down nochange up up nochange down up down down up 5 5 10
pert_898445 nochange up down down nochange up up nochange down up up down up 6 4 10
pert_898625 nochange up down down nochange up up up down down nochange down up 5 5 10
pert_898643 nochange up down down nochange up up up down nochange down down up 5 5 10
