AKT1 CCNA1 CTNNB1 E2F1 GRB2 MAPK1 MAPK14 MAPK8 MDM2 PDK1 SMAD7 SRC TSC1 up down total
pert_610191 nochange down nochange nochange down down down down down down up down down 1 9 10
pert_610193 nochange down nochange nochange down down down down down down up down up 2 8 10
pert_610229 nochange down nochange nochange down down down down down up down down up 2 8 10
pert_610247 nochange down nochange nochange down down down down down up up down up 3 7 10
pert_610337 nochange down nochange nochange down down down down up down down down up 2 8 10
pert_610355 nochange down nochange nochange down down down down up down up down up 3 7 10
pert_629857 nochange down nochange up down down down down down down down down nochange 1 9 10
pert_629867 nochange down nochange up down down down down down down nochange down up 2 8 10
pert_629885 nochange down nochange up down down down down down nochange down down up 2 8 10
pert_629903 nochange down nochange up down down down down down nochange up down up 3 7 10
pert_629911 nochange down nochange up down down down down down up down down nochange 2 8 10
pert_629921 nochange down nochange up down down down down down up nochange down up 3 7 10
pert_629939 nochange down nochange up down down down down nochange down down down up 2 8 10
pert_629957 nochange down nochange up down down down down nochange down up down up 3 7 10
pert_629993 nochange down nochange up down down down down nochange up down down up 3 7 10
pert_630011 nochange down nochange up down down down down nochange up up down up 4 6 10
pert_630155 nochange down nochange up down down down nochange down up down down up 3 7 10
pert_630173 nochange down nochange up down down down nochange down up up down up 4 6 10
pert_630585 nochange down nochange up down down nochange down down down down down down 1 9 10
pert_630587 nochange down nochange up down down nochange down down down down down up 2 8 10
pert_630605 nochange down nochange up down down nochange down down down up down up 3 7 10
pert_630639 nochange down nochange up down down nochange down down up down down down 2 8 10
pert_630641 nochange down nochange up down down nochange down down up down down up 3 7 10
pert_630659 nochange down nochange up down down nochange down down up up down up 4 6 10
pert_632045 nochange down nochange up down nochange down down down down down down up 2 8 10
pert_632063 nochange down nochange up down nochange down down down down up down up 3 7 10
pert_636419 nochange down nochange up nochange down down down down down down down up 2 8 10
pert_636437 nochange down nochange up nochange down down down down down up down up 3 7 10
pert_636473 nochange down nochange up nochange down down down down up down down up 3 7 10
pert_636491 nochange down nochange up nochange down down down down up up down up 4 6 10
pert_708589 nochange nochange down down down down down down down down down down nochange 0 10 10
pert_708597 nochange nochange down down down down down down down down nochange down down 0 10 10
pert_708599 nochange nochange down down down down down down down down nochange down up 1 9 10
pert_708607 nochange nochange down down down down down down down down up down nochange 1 9 10
pert_708617 nochange nochange down down down down down down down nochange down down up 1 9 10
pert_708635 nochange nochange down down down down down down down nochange up down up 2 8 10
pert_708669 nochange nochange down down down down down down nochange down down down down 0 10 10
pert_708671 nochange nochange down down down down down down nochange down down down up 1 9 10
pert_708687 nochange nochange down down down down down down nochange down up down down 1 9 10
pert_708689 nochange nochange down down down down down down nochange down up down up 2 8 10
pert_708751 nochange nochange down down down down down down up down down down nochange 1 9 10
pert_708761 nochange nochange down down down down down down up down nochange down up 2 8 10
pert_708833 nochange nochange down down down down down nochange down down down down up 1 9 10
pert_708851 nochange nochange down down down down down nochange down down up down up 2 8 10
pert_708887 nochange nochange down down down down down nochange down up down down up 2 8 10
pert_709317 nochange nochange down down down down nochange down down down down down down 0 10 10
pert_709319 nochange nochange down down down down nochange down down down down down up 1 9 10
pert_709335 nochange nochange down down down down nochange down down down up down down 1 9 10
pert_709337 nochange nochange down down down down nochange down down down up down up 2 8 10
pert_709373 nochange nochange down down down down nochange down down up down down up 2 8 10
pert_709479 nochange nochange down down down down nochange down up down down down down 1 9 10
pert_709481 nochange nochange down down down down nochange down up down down down up 2 8 10
pert_709499 nochange nochange down down down down nochange down up down up down up 3 7 10
pert_710775 nochange nochange down down down nochange down down down down down down down 0 10 10
pert_710777 nochange nochange down down down nochange down down down down down down up 1 9 10
pert_710795 nochange nochange down down down nochange down down down down up down up 2 8 10
